"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00152857","4.1","SRS2472177","MGYS00002301","metagenomic",,"SRR5983396",
"MGYA00212190","4.1","ERS2653000","MGYS00002961","metagenomic",,"ERR2739029",
"MGYA00223213","4.1","SRS2423099","MGYS00003194","metagenomic",,"SRR5924793",
"MGYA00221629","4.1","SRS2418304","MGYS00003194","metagenomic",,"SRR5917137",
"MGYA00149027","4.1","SRS1214263","MGYS00002230","metagenomic",,"SRR6364985",
"MGYA00220820","4.1","SRS2417687","MGYS00003194","metagenomic",,"SRR5915829",
"MGYA00212234","4.1","ERS2653044","MGYS00002961","metagenomic",,"ERR2739288",
"MGYA00157215","4.1","ERS1704316","MGYS00001311","metagenomic",,"ERR2505738",
"MGYA00245392","4.1","ERS2085102","MGYS00003488","metagenomic",,"ERR2241657",
"MGYA00212280","4.1","ERS2652902","MGYS00002961","metagenomic",,"ERR2738581",
"MGYA00166650","4.1","ERS2464033","MGYS00002388","metagenomic",,"ERR2560575",
"MGYA00157181","4.1","ERS1436386","MGYS00001311","metagenomic",,"ERR1725400",
"MGYA00236331","4.1","SRS3194260","MGYS00003194","metagenomic",,"SRR7599077",
"MGYA00151851","4.1","SRS943650","MGYS00001174","metagenomic",,"SRR2037091",
"MGYA00166533","4.1","ERS2464045","MGYS00002388","metagenomic",,"ERR2560609",
"MGYA00245677","4.1","ERS2085387","MGYS00003488","metagenomic",,"ERR2241942",
"MGYA00212121","4.1","ERS2652964","MGYS00002961","metagenomic",,"ERR2738872",
"MGYA00157189","4.1","ERS1445916","MGYS00001311","metagenomic",,"ERR1736743",
"MGYA00199203","4.1","ERS2509107","MGYS00002706","metagenomic",,"ERR2597408",
"MGYA00245506","4.1","ERS2085216","MGYS00003488","metagenomic",,"ERR2241771",
"MGYA00199070","4.1","ERS2509059","MGYS00002706","metagenomic",,"ERR2597360",
"MGYA00153063","4.1","SRS2472361","MGYS00002301","metagenomic",,"SRR5983367",
"MGYA00245605","4.1","ERS2085315","MGYS00003488","metagenomic",,"ERR2241870",
"MGYA00222424","4.1","SRS2418830","MGYS00003194","metagenomic",,"SRR5918442",
"MGYA00199102","4.1","ERS2509063","MGYS00002706","metagenomic",,"ERR2597364",
"MGYA00212048","4.1","ERS2652945","MGYS00002961","metagenomic",,"ERR2738757",
"MGYA00211990","4.1","ERS2653065","MGYS00002961","metagenomic",,"ERR2739356",
"MGYA00166624","4.1","ERS2464051","MGYS00002388","metagenomic",,"ERR2560627",
"MGYA00166664","4.1","ERS2464069","MGYS00002388","metagenomic",,"ERR2560683",
"MGYA00211728","4.1","ERS2652963","MGYS00002961","metagenomic",,"ERR2738862",
"MGYA00166649","4.1","ERS2464026","MGYS00002388","metagenomic",,"ERR2560554",
"MGYA00211613","4.1","ERS2652985","MGYS00002961","metagenomic",,"ERR2738944",
"MGYA00245743","4.1","ERS2085249","MGYS00003488","metagenomic",,"ERR2245462",
"MGYA00245633","4.1","ERS2085343","MGYS00003488","metagenomic",,"ERR2241898",
"MGYA00152802","4.1","SRS2472161","MGYS00002301","metagenomic",,"SRR5983414",
"MGYA00212266","4.1","ERS2653068","MGYS00002961","metagenomic",,"ERR2739367",
"MGYA00212160","4.1","ERS2652940","MGYS00002961","metagenomic",,"ERR2738737",
"MGYA00157227","4.1","ERS1704316","MGYS00001311","metagenomic",,"ERR1956807",
"MGYA00157230","4.1","ERS1732957","MGYS00001311","metagenomic",,"ERR2505802",
"MGYA00245384","4.1","ERS2085094","MGYS00003488","metagenomic",,"ERR2241649",
"MGYA00222784","4.1","SRS2418800","MGYS00003194","metagenomic",,"SRR5918802",
"MGYA00153018","4.1","SRS2472174","MGYS00002301","metagenomic",,"SRR5983400",
"MGYA00157191","4.1","ERS1732957","MGYS00001311","metagenomic",,"ERR1974347",
"MGYA00212051","4.1","ERS2652907","MGYS00002961","metagenomic",,"ERR2738593",
"MGYA00211769","4.1","ERS2652949","MGYS00002961","metagenomic",,"ERR2738782",
"MGYA00222142","4.1","SRS2418101","MGYS00003194","metagenomic",,"SRR5917654",
"MGYA00211633","4.1","ERS2652993","MGYS00002961","metagenomic",,"ERR2738988",
"MGYA00209979","4.1","ERS2678720","MGYS00002902","metagenomic",,"ERR2756781",
"MGYA00221094","4.1","SRS2417951","MGYS00003194","metagenomic",,"SRR5916601",
"MGYA00199182","4.1","ERS2509065","MGYS00002706","metagenomic",,"ERR2597366",
"MGYA00211468","4.1","ERS2652925","MGYS00002961","metagenomic",,"ERR2738656",
"MGYA00199078","4.1","ERS2509035","MGYS00002706","metagenomic",,"ERR2597336",
"MGYA00221024","4.1","SRS2417901","MGYS00003194","metagenomic",,"SRR5916531",
"MGYA00211506","4.1","ERS2652965","MGYS00002961","metagenomic",,"ERR2738873",
"MGYA00162891","4.1","ERS1871426","MGYS00001935","metagenomic",,"ERR2098404",
"MGYA00157157","4.1","ERS1732947","MGYS00001311","metagenomic",,"ERR1974345",
"MGYA00245679","4.1","ERS2085389","MGYS00003488","metagenomic",,"ERR2241944",
"MGYA00245599","4.1","ERS2085309","MGYS00003488","metagenomic",,"ERR2241864",
"MGYA00224817","4.1","SRS2406761","MGYS00003194","metagenomic",,"SRR6403396",
"MGYA00245601","4.1","ERS2085311","MGYS00003488","metagenomic",,"ERR2241866",
"MGYA00153125","4.1","SRS2441841","MGYS00002301","metagenomic",,"SRR5947869",
"MGYA00166663","4.1","ERS2464041","MGYS00002388","metagenomic",,"ERR2560597",
"MGYA00234910","4.1","SRS3195191","MGYS00003194","metagenomic",,"SRR7597578",
"MGYA00152060","4.1","ERS2176285","MGYS00002286","metagenomic",,"ERR2281803",
"MGYA00149029","4.1","SRS1214251","MGYS00002230","metagenomic",,"SRR6365006",
"MGYA00152820","4.1","SRS2472310","MGYS00002301","metagenomic",,"SRR5983451",
"MGYA00199127","4.1","ERS2509166","MGYS00002706","metagenomic",,"ERR2597467",
"MGYA00211503","4.1","ERS2653048","MGYS00002961","metagenomic",,"ERR2739304",
"MGYA00211644","4.1","ERS2653012","MGYS00002961","metagenomic",,"ERR2739101",
"MGYA00166596","4.1","ERS2464033","MGYS00002388","metagenomic",,"ERR2560574",
"MGYA00152054","4.1","ERS2176288","MGYS00002286","metagenomic",,"ERR2281806",
"MGYA00245736","4.1","ERS2085145","MGYS00003488","metagenomic",,"ERR2245455",
"MGYA00212044","4.1","ERS2652992","MGYS00002961","metagenomic",,"ERR2738985",
"MGYA00212245","4.1","ERS2652976","MGYS00002961","metagenomic",,"ERR2739223",
"MGYA00212038","4.1","ERS2652970","MGYS00002961","metagenomic",,"ERR2739200",
"MGYA00245699","4.1","ERS2085409","MGYS00003488","metagenomic",,"ERR2241964",
"MGYA00222821","4.1","SRS2418846","MGYS00003194","metagenomic",,"SRR5918839",
"MGYA00234932","4.1","SRS3194136","MGYS00003194","metagenomic",,"SRR7597600",
"MGYA00222858","4.1","SRS2418784","MGYS00003194","metagenomic",,"SRR5918876",
"MGYA00222913","4.1","SRS2423051","MGYS00003194","metagenomic",,"SRR5924493",
"MGYA00245635","4.1","ERS2085345","MGYS00003488","metagenomic",,"ERR2241900",
"MGYA00222519","4.1","SRS2418881","MGYS00003194","metagenomic",,"SRR5918537",
"MGYA00245452","4.1","ERS2085162","MGYS00003488","metagenomic",,"ERR2241717",
"MGYA00212046","4.1","ERS2653011","MGYS00002961","metagenomic",,"ERR2739097",
"MGYA00222601","4.1","SRS2418893","MGYS00003194","metagenomic",,"SRR5918619",
"MGYA00166631","4.1","ERS2464073","MGYS00002388","metagenomic",,"ERR2560693",
"MGYA00218239","4.1","ERS2765141","MGYS00003179","metagenomic",,"ERR2815291",
"MGYA00153162","4.1","SRS190980","MGYS00000296","metagenomic",,"SRR192665",
"MGYA00147594","4.1","SRS1466822","MGYS00002210","metagenomic",,"SRR3586069",
"MGYA00245661","4.1","ERS2085371","MGYS00003488","metagenomic",,"ERR2241926",
"MGYA00166532","4.1","ERS2464067","MGYS00002388","metagenomic",,"ERR2560677",
"MGYA00199272","4.1","ERS2509159","MGYS00002706","metagenomic",,"ERR2597460",
"MGYA00199196","4.1","ERS2509147","MGYS00002706","metagenomic",,"ERR2597448",
"MGYA00166590","4.1","ERS2464063","MGYS00002388","metagenomic",,"ERR2560664",
"MGYA00236069","4.1","SRS3194346","MGYS00003194","metagenomic",,"SRR7598815",
"MGYA00232719","4.1","SRS3195045","MGYS00003194","metagenomic",,"SRR7595089",
"MGYA00236289","4.1","SRS3194392","MGYS00003194","metagenomic",,"SRR7599035",
"MGYA00211813","4.1","ERS2653004","MGYS00002961","metagenomic",,"ERR2739057",
"MGYA00222581","4.1","SRS2418779","MGYS00003194","metagenomic",,"SRR5918599",
"MGYA00218248","4.1","ERS2765166","MGYS00003179","metagenomic",,"ERR2815333",
"MGYA00199117","4.1","ERS2509234","MGYS00002706","metagenomic",,"ERR2597535",
"MGYA00211456","4.1","ERS2652973","MGYS00002961","metagenomic",,"ERR2739211",
"MGYA00245767","4.1","ERS2085319","MGYS00003488","metagenomic",,"ERR2245486",
"MGYA00212148","4.1","ERS2652940","MGYS00002961","metagenomic",,"ERR2738736",
"MGYA00166563","4.1","ERS2464053","MGYS00002388","metagenomic",,"ERR2560633",
"MGYA00218246","4.1","ERS2765164","MGYS00003179","metagenomic",,"ERR2815331",
"MGYA00222401","4.1","SRS2418854","MGYS00003194","metagenomic",,"SRR5918419",
"MGYA00211628","4.1","ERS2652971","MGYS00002961","metagenomic",,"ERR2739203",
"MGYA00245492","4.1","ERS2085202","MGYS00003488","metagenomic",,"ERR2241757",
"MGYA00222611","4.1","SRS2418790","MGYS00003194","metagenomic",,"SRR5918629",
"MGYA00152842","4.1","SRS2472170","MGYS00002301","metagenomic",,"SRR5983405",
"MGYA00153106","4.1","SRS2472304","MGYS00002301","metagenomic",,"SRR5983456",
"MGYA00149044","4.1","SRS1214241","MGYS00002230","metagenomic",,"SRR6365025",
"MGYA00152834","4.1","SRS2441838","MGYS00002301","metagenomic",,"SRR5947872",
"MGYA00166589","4.1","ERS2464069","MGYS00002388","metagenomic",,"ERR2560681",
"MGYA00222708","4.1","SRS2418818","MGYS00003194","metagenomic",,"SRR5918726",
"MGYA00211908","4.1","ERS2653040","MGYS00002961","metagenomic",,"ERR2739277",
"MGYA00212279","4.1","ERS2652950","MGYS00002961","metagenomic",,"ERR2738784",
"MGYA00211732","4.1","ERS2653026","MGYS00002961","metagenomic",,"ERR2739141",
"MGYA00211923","4.1","ERS2652921","MGYS00002961","metagenomic",,"ERR2738641",
"MGYA00211667","4.1","ERS2653046","MGYS00002961","metagenomic",,"ERR2739295",
"MGYA00211810","4.1","ERS2653036","MGYS00002961","metagenomic",,"ERR2739262",
"MGYA00245419","4.1","ERS2085129","MGYS00003488","metagenomic",,"ERR2241684",
"MGYA00221734","4.1","SRS2418121","MGYS00003194","metagenomic",,"SRR5917242",
"MGYA00218243","4.1","ERS2765178","MGYS00003179","metagenomic",,"ERR2815344",
"MGYA00153071","4.1","SRS2472865","MGYS00002301","metagenomic",,"SRR5983371",
"MGYA00153021","4.1","SRS2472215","MGYS00002301","metagenomic",,"SRR5983329",
"MGYA00232650","4.1","SRS3195141","MGYS00003194","metagenomic",,"SRR7595020",
"MGYA00211670","4.1","ERS2653061","MGYS00002961","metagenomic",,"ERR2739344",
"MGYA00212210","4.1","ERS2653017","MGYS00002961","metagenomic",,"ERR2739229",
"MGYA00163040","4.1","ERS1996199","MGYS00001935","metagenomic",,"ERR2196983",
"MGYA00223250","4.1","SRS2423093","MGYS00003194","metagenomic",,"SRR5924830",
"MGYA00245397","4.1","ERS2085107","MGYS00003488","metagenomic",,"ERR2241662",
"MGYA00211741","4.1","ERS2653084","MGYS00002961","metagenomic",,"ERR2739184",
"MGYA00212226","4.1","ERS2652918","MGYS00002961","metagenomic",,"ERR2738629",
"MGYA00245732","4.1","ERS2085091","MGYS00003488","metagenomic",,"ERR2245451",
"MGYA00166548","4.1","ERS2464058","MGYS00002388","metagenomic",,"ERR2560650",
"MGYA00223089","4.1","SRS2422993","MGYS00003194","metagenomic",,"SRR5924669",
"MGYA00211803","4.1","ERS2652944","MGYS00002961","metagenomic",,"ERR2738755",
"MGYA00245715","4.1","ERS2085425","MGYS00003488","metagenomic",,"ERR2241980",
"MGYA00162939","4.1","ERS1871430","MGYS00001935","metagenomic",,"ERR2098406",
"MGYA00220566","4.1","SRS2417670","MGYS00003194","metagenomic",,"SRR5915575",
"MGYA00152950","4.1","SRS2472288","MGYS00002301","metagenomic",,"SRR5983473",
"MGYA00211873","4.1","ERS2652997","MGYS00002961","metagenomic",,"ERR2739013",
"MGYA00245654","4.1","ERS2085364","MGYS00003488","metagenomic",,"ERR2241919",
"MGYA00166662","4.1","ERS2464071","MGYS00002388","metagenomic",,"ERR2560687",
"MGYA00153172","4.1","SRS260192","MGYS00000296","metagenomic",,"SRR342213",
"MGYA00211844","4.1","ERS2652968","MGYS00002961","metagenomic",,"ERR2738893",
"MGYA00211664","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739060",
"MGYA00220972","4.1","SRS2417957","MGYS00003194","metagenomic",,"SRR5916479",
"MGYA00147343","4.1","ERS1510278","MGYS00001481","metagenomic",,"ERR1806500",
"MGYA00199274","4.1","ERS2509102","MGYS00002706","metagenomic",,"ERR2597403",
"MGYA00166642","4.1","ERS2464035","MGYS00002388","metagenomic",,"ERR2560579",
"MGYA00211692","4.1","ERS2652898","MGYS00002961","metagenomic",,"ERR2738569",
"MGYA00232947","4.1","SRS3195031","MGYS00003194","metagenomic",,"SRR7595317",
"MGYA00233008","4.1","SRS3195109","MGYS00003194","metagenomic",,"SRR7595378",
"MGYA00220172","4.1","SRS2417524","MGYS00003194","metagenomic",,"SRR5915181",
"MGYA00222475","4.1","SRS2418874","MGYS00003194","metagenomic",,"SRR5918493",
"MGYA00245716","4.1","ERS2085426","MGYS00003488","metagenomic",,"ERR2241981",
"MGYA00211646","4.1","ERS2652952","MGYS00002961","metagenomic",,"ERR2738800",
"MGYA00152901","4.1","SRS2472165","MGYS00002301","metagenomic",,"SRR5983410",
"MGYA00245503","4.1","ERS2085213","MGYS00003488","metagenomic",,"ERR2241768",
"MGYA00153019","4.1","SRS2472253","MGYS00002301","metagenomic",,"SRR5983286",
"MGYA00211831","4.1","ERS2652945","MGYS00002961","metagenomic",,"ERR2738761",
"MGYA00245648","4.1","ERS2085358","MGYS00003488","metagenomic",,"ERR2241913",
"MGYA00153044","4.1","SRS2472206","MGYS00002301","metagenomic",,"SRR5983351",
"MGYA00211931","4.1","ERS2652931","MGYS00002961","metagenomic",,"ERR2738684",
"MGYA00152301","4.1","ERS2327609","MGYS00002299","metagenomic",,"ERR2455472",
"MGYA00212208","4.1","ERS2652916","MGYS00002961","metagenomic",,"ERR2738622",
"MGYA00211563","4.1","ERS2652934","MGYS00002961","metagenomic",,"ERR2738701",
"MGYA00233006","4.1","SRS3195098","MGYS00003194","metagenomic",,"SRR7595376",
"MGYA00220273","4.1","SRS2417563","MGYS00003194","metagenomic",,"SRR5915282",
"MGYA00211620","4.1","ERS2652904","MGYS00002961","metagenomic",,"ERR2738586",
"MGYA00211845","4.1","ERS2653020","MGYS00002961","metagenomic",,"ERR2739126",
"MGYA00211947","4.1","ERS2653029","MGYS00002961","metagenomic",,"ERR2739155",
"MGYA00153143","4.1","SRS2472359","MGYS00002301","metagenomic",,"SRR5983386",
"MGYA00221341","4.1","SRS2417899","MGYS00003194","metagenomic",,"SRR5916848",
"MGYA00150467","4.1","ERS2039036","MGYS00002088","metagenomic",,"ERR2215873",
"MGYA00166587","4.1","ERS2464059","MGYS00002388","metagenomic",,"ERR2560653",
"MGYA00245535","4.1","ERS2085245","MGYS00003488","metagenomic",,"ERR2241800",
"MGYA00166632","4.1","ERS2464045","MGYS00002388","metagenomic",,"ERR2560610",
"MGYA00147635","4.1","SRS1466818","MGYS00002210","metagenomic",,"SRR3586065",
"MGYA00211977","4.1","ERS2652975","MGYS00002961","metagenomic",,"ERR2739218",
"MGYA00222706","4.1","SRS2418793","MGYS00003194","metagenomic",,"SRR5918724",
"MGYA00212157","4.1","ERS2653049","MGYS00002961","metagenomic",,"ERR2739306",
"MGYA00211811","4.1","ERS2653011","MGYS00002961","metagenomic",,"ERR2739099",
"MGYA00153145","4.1","SRS2441890","MGYS00002301","metagenomic",,"SRR5947820",
"MGYA00223194","4.1","SRS2423102","MGYS00003194","metagenomic",,"SRR5924774",
"MGYA00211605","4.1","ERS2652943","MGYS00002961","metagenomic",,"ERR2738750",
"MGYA00157174","4.1","ERS1732963","MGYS00001311","metagenomic",,"ERR2505804",
"MGYA00157249","4.1","ERS1433224","MGYS00001311","metagenomic",,"ERR1719983",
"MGYA00153081","4.1","SRS2472295","MGYS00002301","metagenomic",,"SRR5983466",
"MGYA00199157","4.1","ERS2509103","MGYS00002706","metagenomic",,"ERR2597404",
"MGYA00212055","4.1","ERS2652939","MGYS00002961","metagenomic",,"ERR2738729",
"MGYA00211532","4.1","ERS2653055","MGYS00002961","metagenomic",,"ERR2739324",
"MGYA00162856","4.1","ERS1871411","MGYS00001935","metagenomic",,"ERR2098395",
"MGYA00153135","4.1","SRS2472261","MGYS00002301","metagenomic",,"SRR5983278",
"MGYA00157218","4.1","ERS1732964","MGYS00001311","metagenomic",,"ERR2505803",
"MGYA00199098","4.1","ERS2509041","MGYS00002706","metagenomic",,"ERR2597342",
"MGYA00211639","4.1","ERS2652936","MGYS00002961","metagenomic",,"ERR2738708",
"MGYA00223047","4.1","SRS2423007","MGYS00003194","metagenomic",,"SRR5924627",
"MGYA00149061","4.1","SRS1213905","MGYS00002230","metagenomic",,"SRR6364995",
"MGYA00211802","4.1","ERS2652967","MGYS00002961","metagenomic",,"ERR2738890",
"MGYA00152823","4.1","SRS2472269","MGYS00002301","metagenomic",,"SRR5983270",
"MGYA00153107","4.1","SRS2441855","MGYS00002301","metagenomic",,"SRR5947855",
"MGYA00153003","4.1","SRS2472207","MGYS00002301","metagenomic",,"SRR5983350",
"MGYA00149008","4.1","SRS1214255","MGYS00002230","metagenomic",,"SRR6365007",
"MGYA00245726","4.1","ERS2085078","MGYS00003488","metagenomic",,"ERR2245445",
"MGYA00162857","4.1","ERS1871391","MGYS00001935","metagenomic",,"ERR2098377",
"MGYA00212000","4.1","ERS2653057","MGYS00002961","metagenomic",,"ERR2739331",
"MGYA00245547","4.1","ERS2085257","MGYS00003488","metagenomic",,"ERR2241812",
"MGYA00219731","4.1","SRS2406780","MGYS00003194","metagenomic",,"SRR5896027",
"MGYA00149022","4.1","SRS1214183","MGYS00002230","metagenomic",,"SRR6364988",
"MGYA00245636","4.1","ERS2085346","MGYS00003488","metagenomic",,"ERR2241901",
"MGYA00219939","4.1","SRS2417619","MGYS00003194","metagenomic",,"SRR5914948",
"MGYA00220156","4.1","SRS2417546","MGYS00003194","metagenomic",,"SRR5915165",
"MGYA00245434","4.1","ERS2085144","MGYS00003488","metagenomic",,"ERR2241699",
"MGYA00212267","4.1","ERS2652910","MGYS00002961","metagenomic",,"ERR2738603",
"MGYA00157156","4.1","ERS1445006","MGYS00001311","metagenomic",,"ERR1736724",
"MGYA00166583","4.1","ERS2464061","MGYS00002388","metagenomic",,"ERR2560657",
"MGYA00152905","4.1","SRS2441876","MGYS00002301","metagenomic",,"SRR5947834",
"MGYA00211786","4.1","ERS2652924","MGYS00002961","metagenomic",,"ERR2738653",
"MGYA00245373","4.1","ERS2085083","MGYS00003488","metagenomic",,"ERR2241638",
"MGYA00166554","4.1","ERS2464034","MGYS00002388","metagenomic",,"ERR2560577",
"MGYA00152887","4.1","SRS2472195","MGYS00002301","metagenomic",,"SRR5983370",
"MGYA00152919","4.1","SRS2441862","MGYS00002301","metagenomic",,"SRR5947848",
"MGYA00211550","4.1","ERS2652959","MGYS00002961","metagenomic",,"ERR2738841",
"MGYA00232631","4.1","SRS3195154","MGYS00003194","metagenomic",,"SRR7595001",
"MGYA00211552","4.1","ERS2652987","MGYS00002961","metagenomic",,"ERR2738957",
"MGYA00211717","4.1","ERS2652920","MGYS00002961","metagenomic",,"ERR2738634",
"MGYA00153065","4.1","SRS2472272","MGYS00002301","metagenomic",,"SRR5983267",
"MGYA00211526","4.1","ERS2653006","MGYS00002961","metagenomic",,"ERR2739070",
"MGYA00221773","4.1","SRS2418049","MGYS00003194","metagenomic",,"SRR5917281",
"MGYA00245729","4.1","ERS2085085","MGYS00003488","metagenomic",,"ERR2245448",
"MGYA00211736","4.1","ERS2652999","MGYS00002961","metagenomic",,"ERR2739025",
"MGYA00245659","4.1","ERS2085369","MGYS00003488","metagenomic",,"ERR2241924",
"MGYA00199169","4.1","ERS2509182","MGYS00002706","metagenomic",,"ERR2597483",
"MGYA00152841","4.1","SRS2472354","MGYS00002301","metagenomic",,"SRR5983417",
"MGYA00245602","4.1","ERS2085312","MGYS00003488","metagenomic",,"ERR2241867",
"MGYA00245546","4.1","ERS2085256","MGYS00003488","metagenomic",,"ERR2241811",
"MGYA00223463","4.1","SRS2409056","MGYS00003194","metagenomic",,"SRR6393376",
"MGYA00199138","4.1","ERS2509091","MGYS00002706","metagenomic",,"ERR2597392",
"MGYA00153104","4.1","SRS2441835","MGYS00002301","metagenomic",,"SRR5947875",
"MGYA00218249","4.1","ERS2765149","MGYS00003179","metagenomic",,"ERR2815299",
"MGYA00219719","4.1","SRS2406778","MGYS00003194","metagenomic",,"SRR5896015",
"MGYA00152907","4.1","SRS2472364","MGYS00002301","metagenomic",,"SRR5983345",
"MGYA00199191","4.1","ERS2509141","MGYS00002706","metagenomic",,"ERR2597442",
"MGYA00222310","4.1","SRS2418065","MGYS00003194","metagenomic",,"SRR5917822",
"MGYA00211649","4.1","ERS2653082","MGYS00002961","metagenomic",,"ERR2739180",
"MGYA00224991","4.1","SRS2417524","MGYS00003194","metagenomic",,"SRR6403570",
"MGYA00147609","4.1","SRS1466823","MGYS00002210","metagenomic",,"SRR3586070",
"MGYA00211698","4.1","ERS2652992","MGYS00002961","metagenomic",,"ERR2738987",
"MGYA00147280","4.1","ERS2178317","MGYS00002199","metagenomic",,"ERR2282018",
"MGYA00211766","4.1","ERS2653054","MGYS00002961","metagenomic",,"ERR2739321",
"MGYA00166628","4.1","ERS2464044","MGYS00002388","metagenomic",,"ERR2560608",
"MGYA00219735","4.1","SRS2406773","MGYS00003194","metagenomic",,"SRR5896031",
"MGYA00211719","4.1","ERS2652988","MGYS00002961","metagenomic",,"ERR2738963",
"MGYA00212159","4.1","ERS2652965","MGYS00002961","metagenomic",,"ERR2738879",
"MGYA00245755","4.1","ERS2085282","MGYS00003488","metagenomic",,"ERR2245474",
"MGYA00223050","4.1","SRS2423006","MGYS00003194","metagenomic",,"SRR5924630",
